time_s,hip_target_raw,hip_pos_raw,hip_error_raw,hip_error_wrap_raw,hip_error_output_rad,thigh_target_raw,thigh_pos_raw,thigh_error_raw,thigh_error_wrap_raw,thigh_target_delta_raw,thigh_pos_delta_raw,thigh_target_delta_output_rad,thigh_pos_delta_output_rad,thigh_error_output_rad,thigh_sine_command_output_rad,hip_output_bias_rad,hip_bias_sign,thigh_sine_amplitude_rad,thigh_sine_period_s,gear_ratio,motor_sign
12.812041997909546,-6.069321022033692,-1.5493206977844238,-4.520000324249268,1.7631849829303183,0.2658823720146628,0.9691826202675159,4.384117126464844,-3.4149345061973277,2.868250800982258,0.5197262265487964,3.9346607327461243,-0.030572130973458612,-0.2314506313380073,0.20087850036454868,-0.030572130973458612,0.08,1.0,0.08,5.0,17.0,-1.0
12.824599504470825,-6.069321022033692,-1.5493206977844238,-4.520000324249268,1.7631849829303183,0.2658823720146628,0.9889492926293547,-1.5493206977844238,2.5382699904137787,2.538269990413779,0.5394928989106352,-1.9987770915031433,-0.031734876406507954,0.11757512302959666,-0.14930999943610462,-0.031734876406507954,0.08,1.0,0.08,5.0,17.0,-1.0
12.837157011032104,-6.069321022033692,-1.5477867126464844,-4.521534309387207,1.7616509977923789,0.2659726064345416,1.0085816256308708,-0.43718454241752625,1.445766168048397,1.4457661680483973,0.5591252319121514,-0.8866409361362457,-0.032889719524244194,0.05215534918448504,-0.08504506870872924,-0.032889719524244194,0.08,1.0,0.08,5.0,17.0,-1.0
12.849794864654541,-6.069321022033692,-1.5477867126464844,-4.521534309387207,1.7616509977923789,0.2659726064345416,1.0281989951853288,-0.43718454241752625,1.465383537602855,1.4653835376028548,0.5787426014666093,-0.8866409361362457,-0.03404368243921231,0.05215534918448504,-0.08619903162369735,-0.03404368243921231,0.08,1.0,0.08,5.0,17.0,-1.0
12.862368106842041,-6.069321022033692,-1.5477867126464844,-4.521534309387207,1.7616509977923789,0.2659726064345416,1.0475712331071934,-0.4356505572795868,1.4832217903867801,1.4832217903867804,0.5981148393884739,-0.8851069509983063,-0.03518322584638082,0.05206511476460625,-0.08724834061098707,-0.03518322584638082,0.08,1.0,0.08,5.0,17.0,-1.0
12.874939441680908,-6.069321022033692,-1.5477867126464844,-4.521534309387207,1.7616509977923789,0.2659726064345416,1.0667912561737893,-0.43411657214164734,1.5009078283154367,1.5009078283154365,0.6173348624550699,-0.8835729658603668,-0.03631381543853352,0.05197488034472746,-0.08828869578326098,-0.03631381543853352,0.08,1.0,0.08,5.0,17.0,-1.0
12.887511730194092,-6.069321022033692,-1.5477867126464844,-4.521534309387207,1.7616509977923789,0.2659726064345416,1.0858586580803924,-1.546252727508545,2.6321113855889373,2.632111385588937,0.6364022643616729,-1.9957091212272644,-0.037435427315392525,0.11739465418983908,-0.15483008150523161,-0.03743542731539252,0.08,1.0,0.08,5.0,17.0,-1.0
12.900084257125854,-6.069321022033692,-1.546252727508545,-4.523068294525147,1.7601170126544394,0.2660628408544204,1.1047675729293092,-0.42031073570251465,1.5250783086318238,1.5250783086318238,0.6553111792105897,-0.8697671294212341,-0.038547716424152334,0.05116277231889613,-0.08971048874304846,-0.03854771642415233,0.08,1.0,0.08,5.0,17.0,-1.0
12.912639141082764,-6.069321022033692,-1.546252727508545,-4.523068294525147,1.7601170126544394,0.2660628408544204,1.1234867293977242,4.384117126464844,-3.2606303970671195,3.0225549101124667,0.6740303356790047,3.9346607327461243,-0.039648843275235574,-0.2314506313380073,0.19180178806277173,-0.03964884327523557,0.08,1.0,0.08,5.0,17.0,-1.0
12.925195455551147,-6.069321022033692,-1.546252727508545,-4.523068294525147,1.7601170126544394,0.2660628408544204,1.1420402193997574,4.384117126464844,-3.242076907065086,3.0411084001145,0.6925838256810379,3.9346607327461243,-0.04074022504006106,-0.2314506313380073,0.19071040629794625,-0.04074022504006106,0.08,1.0,0.08,5.0,17.0,-1.0
12.937750816345215,-6.069321022033692,-1.5447187423706055,-4.524602279663086,1.7585830275165,0.2661530752742992,1.160419892134403,-0.36508744955062866,1.5255073416850318,1.5255073416850315,0.7109634984156836,-0.8145438432693481,-0.0418213822597461,0.047914343721726364,-0.08973572598147246,-0.0418213822597461,0.08,1.0,0.08,5.0,17.0,-1.0
12.95030665397644,-6.069321022033692,-1.5447187423706055,-4.524602279663086,1.7585830275165,0.2661530752742992,1.1786232759343749,-0.35895150899887085,1.5375747849332457,1.5375747849332457,0.7291668822156554,-0.8084079027175903,-0.042892169542097375,0.0475534060422112,-0.09044557558430857,-0.042892169542097375,0.08,1.0,0.08,5.0,17.0,-1.0
12.962880611419678,-6.069321022033692,-1.543184757232666,-4.526136264801026,1.7570490423785605,0.266243309694178,1.1966710125353144,-0.32827189564704895,1.5249429081823633,1.5249429081823633,0.7472146188165949,-0.7777282893657684,-0.04395380110685852,0.04574872290386873,-0.08970252401072726,-0.04395380110685852,0.08,1.0,0.08,5.0,17.0,-1.0
12.975486516952515,-6.069321022033692,-1.543184757232666,-4.526136264801026,1.7570490423785605,0.266243309694178,1.2145773376377371,-1.5339808464050293,2.7485581840427664,2.748558184042766,0.7651209439190176,-1.9834372401237488,-0.04500711434817751,0.11667277883080875,-0.16167989317898626,-0.04500711434817751,0.08,1.0,0.08,5.0,17.0,-1.0
12.98830533027649,-6.069321022033692,-1.5339808464050293,-4.535340175628662,1.7478451315509238,0.26678471621345073,1.2325891804334925,-0.2899223864078522,1.5225115668413447,1.5225115668413451,0.783132786714773,-0.7393787801265717,-0.04606663451263371,0.0434928694192101,-0.08955950393184381,-0.0460666345126337,0.08,1.0,0.08,5.0,17.0,-1.0
13.00088357925415,-6.069321022033692,-1.5186409950256348,-4.550680027008057,1.7325052801715293,0.26768706041223866,1.2500655082472054,-0.2914563715457916,1.541521879792997,1.541521879792997,0.8006091145284859,-0.7409127652645111,-0.04709465379579329,0.04358310383908889,-0.09067775763488217,-0.047094653795793286,0.08,1.0,0.08,5.0,17.0,-1.0
13.01348352432251,-6.069321022033692,-1.5155730247497559,-4.553747997283936,1.7294373098956504,0.26786752925199625,1.2673714413315653,-0.2822524607181549,1.5496239020497202,1.5496239020497207,0.8179150476128458,-0.7317088544368744,-0.048112649859579165,0.04304169731981614,-0.0911543471793953,-0.048112649859579165,0.08,1.0,0.08,5.0,17.0,-1.0
13.026144027709961,-6.069321022033692,-1.5155730247497559,-4.553747997283936,1.7294373098956504,0.26786752925199625,1.2845540149623034,-1.5140390396118164,2.7985930545741198,2.7985930545741198,0.8350976212435839,-1.9634954333305359,-0.0491233894849167,0.11549973137238446,-0.16462312085730116,-0.0491233894849167,0.08,1.0,0.08,5.0,17.0,-1.0
13.03873324394226,-6.069321022033692,-1.5109710693359375,-4.558349952697754,1.724835354481832,0.2681382325116326,1.3014302559455326,4.384117126464844,-3.082686870519311,-3.082686870519311,0.8519738622268132,3.9346607327461243,-0.050116109542753716,-0.2314506313380073,0.18133452179525358,-0.050116109542753716,0.08,1.0,0.08,5.0,17.0,-1.0
13.051544189453125,-6.069321022033692,-1.5079030990600586,-4.561417922973633,1.721767384205953,0.2683187013513902,1.3183848174586177,-0.200951486825943,1.5193363042845607,1.5193363042845611,0.8689284237398982,-0.6504078805446625,-0.05111343669058225,0.0382592870908625,-0.08937272378144474,-0.051113436690582256,0.08,1.0,0.08,5.0,17.0,-1.0
13.064291000366211,-6.069321022033692,-1.5063692331314087,-4.562951788902283,1.7202335182773032,0.26840892875895783,1.335031001953689,-1.4848934412002563,2.8199244431539454,2.819924443153946,0.8855746082349696,-1.9343498349189758,-0.05209262401382174,0.11378528440699857,-0.1658779084208203,-0.05209262401382174,0.08,1.0,0.08,5.0,17.0,-1.0
13.077082872390747,-6.069321022033692,-1.4787575006484985,-4.590563521385193,1.692621785794393,0.27003314831677605,1.351507605040739,-0.1365242898464203,1.4880318948871594,1.4880318948871594,0.9020512113220196,-0.5859806835651398,-0.0530618359601188,0.03446945197441999,-0.08753128793453879,-0.053061835960118806,0.08,1.0,0.08,5.0,17.0,-1.0
13.089921712875366,-6.069321022033692,-1.477223515510559,-4.592097506523133,1.6910878006564536,0.27012338273665487,1.3678103329261395,-0.10124273598194122,1.4690530689080807,1.4690530689080807,0.91835393920742,-0.5506991297006607,-0.05402081995337765,0.03239406645298004,-0.0864148864063577,-0.054020819953377645,0.08,1.0,0.08,5.0,17.0,-1.0
13.102490663528442,-6.069321022033692,-1.477223515510559,-4.592097506523133,1.6910878006564536,0.27012338273665487,1.3835388277023168,-1.4756895303726196,2.8592283580749367,2.8592283580749367,0.9340824339835974,-1.9251459240913391,-0.05494602552844691,0.11324387788772583,-0.16818990341617274,-0.05494602552844691,0.08,1.0,0.08,5.0,17.0,-1.0
