time_s,hip_hold_raw,hip_pos_raw,hip_error_raw,hip_error_wrap_raw,hip_error_output_rad,hip_vel_raw,thigh_target_raw,thigh_pos_raw,thigh_error_raw,thigh_error_wrap_raw,thigh_vel_raw,thigh_target_delta_raw,thigh_pos_delta_raw,thigh_target_delta_output_rad,thigh_pos_delta_output_rad,thigh_error_output_rad,thigh_sine_command_output_rad,thigh_sine_phase_rad,hip_compensation_enabled,hip_bias_enabled,hip_bias_output_rad,thigh_sine_amplitude_rad,thigh_sine_period_s,gear_ratio,motor_sign,rate_hz,hip_kp,hip_kd,hip_torque_limit,thigh_kp,thigh_kd,thigh_torque_limit
9.5367431640625e-07,-5.499321460723877,0.4279806613922119,-5.927302122116089,0.35588318506349736,0.3486648307127111,-0.0016491175629198551,2.7013381611986116,2.144505262374878,0.5568328988237337,0.5568328988237337,-3.4150842552179667e-29,-2.0373182341160145e-06,-0.5568349361419678,1.198422490656479e-07,0.03275499624364516,-0.0327548764013961,1.1984224905353703e-07,1.1984224905356572e-06,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.012239933013916016,-5.499321460723877,0.4279806613922119,-5.927302122116089,0.35588318506349736,0.3486648307127111,-0.00013358281285036355,2.6751932686451054,0.43104860186576843,2.244144666779337,2.244144666779337,0.00013446247612591833,-0.026146929871740276,-2.2702915966510773,0.0015380546983376634,0.1335465645088869,-0.13200850981054923,0.0015380546983376686,0.015381153454779892,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.02481532096862793,-5.499321460723877,0.43104860186576843,-5.930370062589645,0.35281524458994085,0.3488452977993909,1.0891810234170407e-05,2.648336241519364,2.144505262374878,0.5038309791444862,0.5038309791444862,-1.988788599986542e-26,-0.053003956997481616,-0.5568349361419678,0.0031178798233812716,0.03275499624364516,-0.02963711642026389,0.0031178798233812742,0.031183852020605703,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.03766632080078125,-5.499321460723877,0.43104860186576843,-5.930370062589645,0.35281524458994085,0.3488452977993909,0.0,2.620904320198773,3.03574800491333,-0.4148436847145569,-0.4148436847145569,0.0,-0.08043587831807253,0.3344078063964844,0.0047315222540042666,-0.019671047435087317,0.02440256968909158,0.004731522254004264,0.047332894686196315,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.050487518310546875,-5.499321460723877,0.4325825870037079,-5.931904047727585,0.3512812594520014,0.3489355322192697,1.6476116027064336e-09,2.5935569134495253,3.03574800491333,-0.44219109146380475,-0.44219109146380475,0.0,-0.10778328506732038,0.3344078063964844,0.00634019323925414,-0.019671047435087317,0.026011240674341456,0.006340193239254149,0.06344448664895769,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.06335020065307617,-5.499321460723877,0.43411657214164734,-5.933438032865524,0.34974727431406194,0.34902576663914847,0.07200492918491364,2.566149141994816,2.1460392475128174,0.42010989448199876,0.42010989448199876,0.07200492918491364,-0.13519105652202956,-0.5553009510040283,0.00795241508953115,0.032664761823766375,-0.02471234673423522,0.007952415089531156,0.07960820999005737,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.07616043090820312,-5.499321460723877,0.4325825870037079,-5.931904047727585,0.3512812594520014,0.3489355322192697,0.00583258643746376,2.5388882299522852,2.1460392475128174,0.39284898243946786,0.39284898243946786,6.987778585956717e-26,-0.16245196856456046,-0.5553009510040283,0.009555998150856497,0.032664761823766375,-0.023108763672909875,0.009555998150856488,0.09570602009417759,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.08901476860046387,-5.499321460723877,0.4325825870037079,-5.931904047727585,0.3512812594520014,0.3489355322192697,0.0,2.511575777347692,2.1460392475128174,0.3655365298348747,0.3655365298348747,3.8270056393230334e-05,-0.1897644211691536,-0.5553009510040283,0.01116261300995021,0.032664761823766375,-0.02150214881381616,0.011162613009950216,0.11185925723848507,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.10183978080749512,-5.499321460723877,0.4325825870037079,-5.931904047727585,0.3512812594520014,0.3489355322192697,0.0,2.4843749734157434,2.144505262374878,0.3398697110408655,0.3398697110408655,0.0,-0.21696522510110228,-0.5568349361419678,0.01276266030006484,0.03275499624364516,-0.019992335943580325,0.012762660300064843,0.1279756428912086,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.11472058296203613,-5.499321460723877,0.4325825870037079,-5.931904047727585,0.3512812594520014,0.3489355322192697,0.0,2.4571125749675984,3.03574800491333,-0.5786354299457317,-0.5786354299457317,0.0,-0.24422762354924732,0.3344078063964844,0.014366330797014548,-0.019671047435087317,0.034037378232101866,0.014366330797014557,0.14416213625962843,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.12730050086975098,-5.499321460723877,0.4325825870037079,-5.931904047727585,0.3512812594520014,0.3489355322192697,0.0,2.4305487109671127,2.144505262374878,0.28604344859223474,0.28604344859223474,0.0,-0.27079148754973303,-0.5568349361419678,0.015928911032337238,0.03275499624364516,-0.016826085211307927,0.015928911032337244,0.15997052733228428,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.13987016677856445,-5.499321460723877,0.4325825870037079,-5.931904047727585,0.3512812594520014,0.3489355322192697,8.756926390615649e-13,2.4040740814781643,2.144505262374878,0.25956881910328633,0.25956881910328633,0.0,-0.29726611703868144,-0.5568349361419678,0.01748624217874597,0.03275499624364516,-0.015268754064899196,0.017486242178745972,0.17576603536316687,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.15273547172546387,-5.499321460723877,0.4325825870037079,-5.931904047727585,0.3512812594520014,0.3489355322192697,7.093337825751431e-14,2.377053624042706,0.4325825870037079,1.9444710370389982,1.9444710370389977,0.0,-0.32428657447413967,-2.268757611513138,0.01907568085141998,0.13345633008900812,-0.11438064923758813,0.019075680851419974,0.19193305436611555,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.1655261516571045,-5.499321460723877,0.4325825870037079,-5.931904047727585,0.3512812594520014,0.3489355322192697,0.0,2.3502739065941727,3.03574800491333,-0.6854740983191574,-0.6854740983191574,0.0,-0.351066291922673,0.3344078063964844,0.02065095834839253,-0.019671047435087317,0.040322005783479845,0.02065095834839252,0.20800629680917976,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.17836451530456543,-5.499321460723877,0.4325825870037079,-5.931904047727585,0.3512812594520014,0.3489355322192697,1.0892023965425324e-05,2.323485566372141,2.144505262374878,0.17898030399726306,0.17898030399726306,0.0,-0.3778546321447047,-0.5568349361419678,0.02222674306733557,0.03275499624364516,-0.010528253176309591,0.022226743067335582,0.2241394603767708,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.19122767448425293,-5.499321460723877,0.4325825870037079,-5.931904047727585,0.3512812594520014,0.3489355322192697,8.822822223919502e-07,2.2967441232223975,0.4325825870037079,1.8641615362186896,1.86416153621869,0.0720050036907196,-0.4045960752944482,-2.268757611513138,0.02379976913496754,0.13345633008900812,-0.10965656095404057,0.023799769134967546,0.24030378292911575,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.2040245532989502,-5.499321460723877,0.4325825870037079,-5.931904047727585,0.3512812594520014,0.3489355322192697,0.005832592491060495,2.2702453566462717,2.144505262374878,0.12574009427139377,0.12574009427139377,0.0,-0.431094841870574,-0.5568349361419678,0.025358520110033766,0.03275499624364516,-0.007396476133611398,0.025358520110033762,0.2563848151183684,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.21685147285461426,-5.499321460723877,0.43104860186576843,-5.930370062589645,0.35281524458994085,0.3488452977993909,0.00047244547749869525,2.2437962608406203,2.1429712772369385,0.10082498360368186,0.10082498360368186,-7.454907830208027e-42,-0.45754393767622537,-0.5583689212799072,0.02691434927507208,0.032845230663523954,-0.005930881388451874,0.026914349275072087,0.27250359761607307,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.22972583770751953,-5.499321460723877,0.4325825870037079,-5.931904047727585,0.3512812594520014,0.3489355322192697,10.973982810974121,2.2173688760080212,0.4325825870037079,1.7847862890043134,1.7847862890043134,0.25299546122550964,-0.48397132250882446,-2.268757611513138,0.028468901324048498,0.13345633008900812,-0.1049874287649596,0.028468901324048508,0.28868200163268176,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.24259614944458008,-5.499321460723877,0.43104860186576843,-5.930370062589645,0.35281524458994085,0.3488452977993909,1.089182205760153e-05,2.1910764227836372,0.43104860186576843,1.7600278209178688,1.7600278209178688,8.822659083307371e-07,-0.5102637757332085,-2.2702915966510773,0.030015516219600497,0.1335465645088869,-0.1035310482892864,0.030015516219600514,0.3048553123537058,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.2551581859588623,-5.499321460723877,0.43104860186576843,-5.930370062589645,0.35281524458994085,0.3488452977993909,2.4551683440528947e-25,2.1655423976474877,3.03574800491333,-0.8702056072658424,-0.8702056072658424,0.0,-0.535797800869358,0.3344078063964844,0.03151751769819753,-0.019671047435087317,0.05118856513328485,0.03151751769819752,0.3206412330046641,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.26773881912231445,-5.499321460723877,0.43104860186576843,-5.930370062589645,0.35281524458994085,0.3488452977993909,0.0,2.1401043876046213,3.03574800491333,-0.8956436173087088,-0.8956436173087088,0.0,-0.5612358109122244,0.3344078063964844,0.033013871230130845,-0.019671047435087317,0.05268491866521816,0.03301387123013084,0.3364505228941878,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.2805778980255127,-5.499321460723877,0.43104860186576843,-5.930370062589645,0.35281524458994085,0.3488452977993909,0.0,2.1142884663299712,2.141437292098999,-0.027148825769027773,-0.027148825769027773,0.0,-0.5870517321868745,-0.5599029064178467,0.034532454834522025,0.03293546508340275,0.0015969897511192808,0.03453245483452202,0.3525845852786467,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.29339146614074707,-5.499321460723877,0.43104860186576843,-5.930370062589645,0.35281524458994085,0.3488452977993909,0.0,2.0886761917304844,0.42951464653015137,1.659161545200333,1.659161545200333,1.6353061601663858e-15,-0.6126640067863613,-2.2718255519866943,0.03603905922272714,0.1336367971756879,-0.09759773795296077,0.036039059222727134,0.36868658986148384,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.30626368522644043,-5.499321460723877,0.42951464653015137,-5.928836107254028,0.3543491999255579,0.3487550651325899,0.0,2.0631066303968,2.1399033069610596,-0.07679667656425959,-0.07679667656425959,0.0,-0.6382335681200457,-0.5614368915557861,0.037543151065885044,0.03302569950328154,0.004517451562603505,0.03754315106588503,0.38486229742748884,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.3191549777984619,-5.499321460723877,0.42951464653015137,-5.928836107254028,0.3543491999255579,0.3487550651325899,0.0,2.037666548272658,3.03574800491333,-0.9980814566406719,-0.9980814566406719,0.0,-0.6636736502441876,0.3344078063964844,0.03903962648495221,-0.019671047435087317,0.05871067392003953,0.03903962648495221,0.40106197344330463,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.33202672004699707,-5.499321460723877,0.42951464653015137,-5.928836107254028,0.3543491999255579,0.3487550651325899,0.0,2.012438811766498,2.1399033069610596,-0.1274644951945616,-0.1274644951945616,2.6588967515034843e-29,-0.6889013867503477,-0.5614368915557861,0.040523610985314575,0.03302569950328154,0.007497911482033035,0.04052361098531456,0.4172370817980643,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.3448486328125,-5.499321460723877,0.42951464653015137,-5.928836107254028,0.3543491999255579,0.3487550651325899,3.7984226874954174e-11,1.9874879201565114,2.13836932182312,-0.15088140166660868,-0.15088140166660846,0.0,-0.7138522783603343,-0.5629708766937256,0.04199131049178437,0.033115933923160326,0.008875376568624041,0.04199131049178437,0.43334957257769363,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.35767626762390137,-5.499321460723877,0.42951464653015137,-5.928836107254028,0.3543491999255579,0.3487550651325899,2.436878547376107e-31,1.9627113395879126,3.03574800491333,-1.0730366653254175,-1.0730366653254175,0.0,-0.7386288589289332,0.3344078063964844,0.043448756407584305,-0.019671047435087317,0.06311980384267162,0.043448756407584305,0.4494692538922661,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.37047266960144043,-5.499321460723877,0.42951464653015137,-5.928836107254028,0.3543491999255579,0.3487550651325899,7.8508172035217285,1.9381863039065208,2.13836932182312,-0.20018301791659932,-0.20018301791659932,0.0,-0.7631538946103249,-0.5629708766937256,0.04489140556531323,0.033115933923160326,0.011775471642152901,0.04489140556531322,0.4655496868702736,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.383312463760376,-5.499321460723877,0.4279806613922119,-5.927302122116089,0.35588318506349736,0.3486648307127111,7.093337825751431e-14,1.9137764489763809,2.1368353366851807,-0.22305888770879978,-0.22305888770879978,0.0,-0.7875637495404648,-0.564504861831665,0.04632727938473322,0.03320616834303912,0.013121111041694104,0.04632727938473323,0.4816846480716004,0,0,0.0,0.1,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
