time_s,hip_hold_raw,hip_pos_raw,hip_error_raw,hip_error_wrap_raw,hip_error_output_rad,hip_vel_raw,thigh_target_raw,thigh_pos_raw,thigh_error_raw,thigh_error_wrap_raw,thigh_vel_raw,thigh_target_delta_raw,thigh_pos_delta_raw,thigh_target_delta_output_rad,thigh_pos_delta_output_rad,thigh_error_output_rad,thigh_sine_command_output_rad,thigh_sine_phase_rad,hip_compensation_enabled,hip_bias_enabled,hip_bias_output_rad,thigh_sine_amplitude_rad,thigh_sine_period_s,gear_ratio,motor_sign,rate_hz,hip_kp,hip_kd,hip_torque_limit,thigh_kp,thigh_kd,thigh_torque_limit
1.430511474609375e-06,-1.872990608215332,-7.504234313964844,5.631243705749512,-0.6519416014300745,-0.3312496297499713,0.07199624925851822,-7.510385534403356,-7.504234313964844,-0.006151220438511906,-0.006151220438511906,-4.68926009133952e-10,-1.5279886754093752e-05,0.0061359405517578125,8.988168678878677e-07,-0.00036093767951516547,0.0003618364963830533,8.988168679012588e-07,1.7976337358034857e-06,0,0,0.0,0.5,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.012035846710205078,-1.872990608215332,-1.872990608215332,0.0,0.0,-0.0,0.0,-7.6389252269482775,-7.505768299102783,-0.13315692784549427,-0.13315692784549427,-3.123300313949585,-0.1285549724316759,0.004601955413818359,0.007562057201863289,-0.0002707032596363741,0.007832760461499663,0.007562057201863271,0.01512469104180526,0,0,0.0,0.5,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.024617433547973633,-1.872990608215332,-1.872990608215332,0.0,0.0,-0.0,0.0,-7.7732773413046745,-7.504234313964844,-0.26904302733983076,-0.26904302733983076,-1.0810673536920667e-11,-0.26290708678807295,0.0061359405517578125,0.015465122752239586,-0.00036093767951516547,0.01582606043175475,0.015465122752239577,0.030935179353819554,0,0,0.0,0.5,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.03749418258666992,-1.872990608215332,-1.872990608215332,0.0,0.0,-0.0,0.0,-7.91071301631291,-7.505768299102783,-0.40494471721012637,-0.40494471721012637,-4.654237463299119e-16,-0.400342761796308,0.004601955413818359,0.023549574223312237,-0.0002707032596363741,0.02382027748294861,0.023549574223312247,0.047116579426654634,0,0,0.0,0.5,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.050278663635253906,-1.872990608215332,-1.872990608215332,0.0,0.0,-0.0,0.0,-8.0470602861849,-7.504234313964844,-0.5428259722200561,-0.5428259722200561,-5.702874352521457e-21,-0.5366900316682983,0.0061359405517578125,0.03157000186284108,-0.00036093767951516547,0.03193093954235624,0.03157000186284108,0.06318203212353038,0,0,0.0,0.5,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.06314563751220703,-1.872990608215332,-7.504234313964844,5.631243705749512,-0.6519416014300745,-0.3312496297499713,0.0,-8.184147411113498,-7.504234313964844,-0.6799130971486544,-0.6799130971486544,0.0,-0.6737771565968966,0.0061359405517578125,0.039633950388052744,-0.00036093767951516547,0.03999488806756791,0.039633950388052716,0.07935114836583747,0,0,0.0,0.5,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.07596659660339355,-1.872990608215332,-1.872990608215332,0.0,0.0,-0.0,0.0,-8.320569123547552,-7.504234313964844,-0.8163348095827079,-0.8163348095827079,-1.6476116027064336e-09,-0.8101988690309501,0.0061359405517578125,0.047658757001820595,-0.00036093767951516547,0.04801969468133576,0.04765875700182064,0.0954624407229762,0,0,0.0,0.5,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.08882761001586914,-1.872990608215332,-1.872990608215332,0.0,0.0,-0.0,0.0,-8.457205709564803,-7.505768299102783,-0.9514374104620202,-0.9514374104620202,-8.756926390615649e-13,-0.9468354550482019,0.004601955413818359,0.05569620323812952,-0.0002707032596363741,0.055966906497765895,0.05569620323812957,0.11162406682471744,0,0,0.0,0.5,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.1016392707824707,-1.872990608215332,-7.505768299102783,5.632777690887451,-0.6504076162921351,-0.33133986416985006,-2.018831709606466e-14,-8.593072129272889,-7.505768299102783,-1.0873038301701055,-1.0873038301701055,-1.6353061601663858e-15,-1.082701874756287,0.004601955413818359,0.06368834557389924,-0.0002707032596363741,0.06395904883353562,0.06368834557389923,0.12772367456257347,0,0,0.0,0.5,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.11446118354797363,-1.872990608215332,-1.872990608215332,0.0,0.0,-0.0,0.0,-8.72876629669798,-7.507302284240723,-1.2214640124572576,-1.2214640124572576,-8.756926390615649e-13,-1.2183960421813786,0.0030679702758789062,0.07167035542243404,-0.00018046883975758273,0.07185082426219162,0.07167035542243398,0.14383616534220273,0,0,0.0,0.5,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.12709355354309082,-1.872990608215332,-1.872990608215332,0.0,0.0,-0.0,0.0,-8.862145379809519,-7.508836269378662,-1.3533091104308568,-1.3533091104308568,-3.8270056393230334e-05,-1.3517751252929173,0.0015339851379394531,0.07951618384075984,-9.023441987879137e-05,0.07960641826063863,0.07951618384075979,0.15971046965183805,0,0,0.0,0.5,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.13978075981140137,-1.872990608215332,-7.510370254516602,5.6373796463012695,-0.6458056608783167,-0.33161056742948647,-2.5110594492616656e-07,-8.995760551102281,-7.510370254516602,-1.4853902965856793,-1.4853902965856793,-5.789024370983498e-09,-1.4853902965856793,0.0,0.08737589979915761,-0.0,0.08737589979915761,0.08737589979915762,0.17565368325467917,0,0,0.0,0.5,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.1526196002960205,-1.872990608215332,-1.872990608215332,0.0,0.0,-0.0,0.0,-9.13058816582164,-7.51497220993042,-1.6156159558912204,-1.6156159558912204,-0.25299546122550964,-1.6202179113050388,-0.004601955413818359,0.09530693595911993,0.0002707032596363741,0.09503623269948355,0.09530693595911992,0.19178744603351544,0,0,0.0,0.5,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.16548514366149902,-1.872990608215332,-7.51497220993042,5.641981601715088,-0.6412037054644983,-0.3318812706891228,-0.0016600098460912704,-9.265273130158903,-7.536448001861572,-1.7288251282973306,-1.7288251282973306,-0.2534710168838501,-1.7549028756423013,-0.026077747344970703,0.10322958092013537,0.0015339851379394531,0.10169559578219592,0.10322958092013532,0.20795476464208673,0,0,0.0,0.5,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.17835044860839844,-1.872990608215332,-7.562525272369385,5.689534664154053,-0.5936506430255335,-0.3346785096561207,-0.25303372740745544,-9.39949692117361,-7.564059257507324,-1.8354376636662852,-1.8354376636662852,-0.8905814290046692,-1.889126666657008,-0.053689002990722656,0.11112509803864752,0.0031581766465130973,0.10796692139213443,0.11112509803864751,0.2241217836450354,0,0,0.0,0.5,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
0.1912212371826172,-1.872990608215332,-1.872990608215332,0.0,0.0,-0.0,0.0,-9.533283847186707,-7.60394287109375,-1.9293409760929574,-1.9293409760929574,-0.8905842900276184,-2.022913592670106,-0.09357261657714844,0.11899491721588858,0.005504271563361673,0.11349064565252691,0.11899491721588855,0.24029569357730463,0,0,0.0,0.5,5.0,17.0,-1.0,80.0,0.008,0.01,1.5,0.035,0.004,0.22
